org_id remap_id freebase_id
2662 1124 m.02mmvd
2664 1125 m.0jvx7
2686 1126 m.01ffx4
3471 1127 m.012mrr
3476 1128 m.02gypn
3702 1129 m.01ly1t
3948 1130 m.033fqh
3968 1131 m.0473rc
2336 1132 m.011yr9
2947 1133 m.01kf5lf
3869 1134 m.03qfhp
6807 1135 m.01d4dr
7569 1136 m.0d1qmz
1334 1137 m.0397fk
1924 1138 m.068_g
2393 1139 m.014nq4
158 1140 m.033pf1
252 1141 m.074fx1
492 1142 m.04k9yp
766 1143 m.0286vp
866 1144 m.01l25p
1186 1145 m.0221zw
1219 1146 m.05z7c
1611 1147 m.02vrpz
1650 1148 m.03cvqpc
1885 1149 m.04h41v
1997 1150 m.035yn8
2112 1151 m.07w_vt
2165 1152 m.0gsvg9
2744 1153 m.03ccp5z
3067 1154 m.04m6vj
3089 1155 m.02zvyp
3101 1156 m.0yx7h
748 1157 m.0bswf7
1589 1158 m.0417k8
1608 1159 m.01jmyj
1614 1160 m.01633c
1645 1161 m.031s5z
1667 1162 m.02wz313
1680 1163 m.05kxf3
1711 1164 m.05_5rjx
79 1165 m.06pxbc
113 1166 m.0dmnww
765 1167 m.033856
799 1168 m.039yp5
836 1169 m.0558xt
879 1170 m.077dw1
880 1171 m.0dp7wt
1049 1172 m.02kfzz
1407 1173 m.0sy44
1476 1174 m.028b3bj
1566 1175 m.016017
1688 1176 m.01pvxl
1907 1177 m.0fgrm
3624 1178 m.01f6x7
3827 1179 m.05r3qc
1396 1180 m.04m91p
428 1181 m.02t4w7
1303 1182 m.09pyqc
1350 1183 m.019k65
4008 1184 m.02p86pb
6291 1185 m.03qcjj
1023 1186 m.081wtz
1948 1187 m.0p4v_
2132 1188 m.0286gm1
2946 1189 m.0b45_s
3467 1190 m.015gm8
3507 1191 m.0g7g1t
3801 1192 m.0n04r
3811 1193 m.03lv4x
477 1194 m.016z7f
631 1195 m.09mnhy
849 1196 m.033v5p
1391 1197 m.09lxv9
753 1198 m.05p6tc4
994 1199 m.02bf6d
1082 1200 m.0902by
1238 1201 m.01k40w
1409 1202 m.08v6ll
1619 1203 m.02psgy6
1730 1204 m.05dy7p
2290 1205 m.026vlj
2919 1206 m.07hvh
2928 1207 m.0fj_y_
3077 1208 m.04pxsq4
3152 1209 m.0jym0
3194 1210 m.01gvsn
521 1211 m.07jr_9
1298 1212 m.058ymm
1631 1213 m.027wwyf
1805 1214 m.026qnn
1876 1215 m.01q2nx
3060 1216 m.0ddj0x
3825 1217 m.076hrh
3897 1218 m.027r9t
1888 1219 m.08vdz8
2432 1220 m.05j6kk
3565 1221 m.0c2wy
5970 1222 m.031smq
6944 1223 m.03bb5m
26528 1224 m.04l1tv
45501 1225 m.078958
52435 1226 m.047vm00
65230 1227 m.0ndsl1x
72641 1228 m.05zy3sc
74282 1229 m.04l2fr
91529 1230 m.0bpm4yw
95199 1231 m.0gwdqfj
627 1232 m.079b9l
1216 1233 m.0h7l2
965 1234 m.09xcn4
1009 1235 m.04f2h9q
1019 1236 m.0dqg_9
1848 1237 m.02vrd4z
2640 1238 m.01_mdl
2641 1239 m.042fgh
2657 1240 m.06cgf
3639 1241 m.0fxmbn
3658 1242 m.03k9cq
144 1243 m.0676l_
1286 1244 m.03p_np
1902 1245 m.07hrkp
2442 1246 m.02chhq
3510 1247 m.02m7m1
4003 1248 m.058kh7
4007 1249 m.0g22z
1276 1250 m.015gsf
5673 1251 m.02ylg6
7143 1252 m.01h7bb
199 1253 m.012h32
213 1254 m.08tk2f
287 1255 m.04j2cq9
299 1256 m.061ffq
314 1257 m.03hxxd
44 1258 m.03wj_q
1831 1259 m.02qlp4
1917 1260 m.0ds33
2161 1261 m.085ccd
2617 1262 m.01ln5z
3155 1263 m.02drrg
3977 1264 m.01y9jr
4270 1265 m.03t97y
4367 1266 m.0d6_s
4447 1267 m.0296vv
4700 1268 m.02qk_8
5378 1269 m.0dfw0
5620 1270 m.01hp2y
5690 1271 m.018wsw
5872 1272 m.014kq6
6156 1273 m.01bl7g
6157 1274 m.048vhl
6541 1275 m.0bl3nn
6887 1276 m.064ndc
7454 1277 m.02nx2k
431 1278 m.0337wr
1799 1279 m.04tty2
3168 1280 m.0jqp3
3744 1281 m.03vpf7
67923 1282 m.03w9gp_
83613 1283 m.0cc5mcj
224 1284 m.034nnw
278 1285 m.026pzbg
537 1286 m.03ymw7
666 1287 m.03d1hp2
1321 1288 m.02dj5n
1345 1289 m.0ct5zc
2160 1290 m.02ptczs
3018 1291 m.048s88
3085 1292 m.0b__zmt
3777 1293 m.03z2ph
3847 1294 m.04bjl1
3863 1295 m.0315w4
3892 1296 m.04pg9v
3994 1297 m.07xrm
4105 1298 m.02jqk
4417 1299 m.08f1t5
4546 1300 m.01z6qv
4697 1301 m.070sl4
4754 1302 m.0bm7x
5128 1303 m.027x7z5
5588 1304 m.05c8xf
5891 1305 m.0389gk
5909 1306 m.08j__p
6242 1307 m.018pgb
6820 1308 m.01_wtq
7008 1309 m.015qrk
7024 1310 m.072rg
7029 1311 m.02b08d
7235 1312 m.01t66_
7387 1313 m.0hcp1
1690 1314 m.01f7gh
2321 1315 m.029zqn
2594 1316 m.032940
3317 1317 m.02q56mk
3967 1318 m.016mhd
4646 1319 m.082f_5
4744 1320 m.05nn_6
4865 1321 m.0c34mt
5379 1322 m.05ft32
5459 1323 m.031t2d
5570 1324 m.04nl2x
6218 1325 m.01l2b3
6288 1326 m.041r4q
6709 1327 m.02t276
6863 1328 m.03dbjv
6942 1329 m.020bv3
2803 1330 m.0d3rz2
4103 1331 m.025rvx0
4816 1332 m.01shy7
8641 1333 m.034qzw
41997 1334 m.072x7s
96079 1335 m.02vxq9m
5574 1336 m.03vnxd
6874 1337 m.01rxyb
27611 1338 m.09pc_y
59369 1339 m.03mgx6z
63113 1340 m.08gsvw
69481 1341 m.0404j37
89492 1342 m.0c0nhgv
94466 1343 m.0hhs506
97304 1344 m.0h03fhx
98961 1345 m.0j43swk
2005 1346 m.0mbql
2105 1347 m.01tdmp
2513 1348 m.0c_194
2774 1349 m.029w99
3499 1350 m.0h2xyn
33592 1351 m.083x6l
42632 1352 m.05t4h1
379 1353 m.055q2z
2094 1354 m.0f61tk
2311 1355 m.04gcyg
2681 1356 m.074dbt
2701 1357 m.01kff7
3052 1358 m.0p9lw
3053 1359 m.048xyn
3113 1360 m.085wqm
3157 1361 m.078z_r
3175 1362 m.03fts
3257 1363 m.0258dh
3354 1364 m.04zv5_
3408 1365 m.04lhc4
3566 1366 m.02y1v6
3701 1367 m.02rlnb
493 1368 m.032l5l
1954 1369 m.0cf08
2391 1370 m.0fy34l
2736 1371 m.08yv3gz
3362 1372 m.0ptx_
678 1373 m.03j0jy
1059 1374 m.01cssf
1203 1375 m.0m_tj
1939 1376 m.0bl5c
42 1377 m.0337y9
82 1378 m.02qwvbs
1057 1379 m.0blpg
1513 1380 m.01cms4
1956 1381 m.0qm98
2268 1382 m.051zy_b
2712 1383 m.02qcr
2804 1384 m.03r6_w
2973 1385 m.04smdd
3176 1386 m.02mpyh
3252 1387 m.0_9wr
3535 1388 m.0cqr0q
4867 1389 m.07799g
4880 1390 m.04f20d
5812 1391 m.04jwly
6094 1392 m.03dycx
6620 1393 m.0dzz6g
5319 1394 m.06rtg6
49278 1395 m.090w3m
55721 1396 m.02z66h1
63033 1397 m.02rrd5b
69122 1398 m.05p1tzf
70159 1399 m.047trvs
71033 1400 m.07l50vn
72554 1401 m.0b74cnw
81845 1402 m.09gq0x5
87304 1403 m.0b44shh
132 1404 m.0bdhfg
222 1405 m.047q4xt
1593 1406 m.0fyg25
2054 1407 m.04000h
2096 1408 m.0711k3
2541 1409 m.0n6ds
2881 1410 m.03dyd7
3296 1411 m.018zck
3668 1412 m.0p9rz
4018 1413 m.0qlz9
5957 1414 m.02yyfc
6593 1415 m.06y60c
6796 1416 m.014gcy
6879 1417 m.038bh3
1189 1418 m.02txgy
1982 1419 m.0m3gy
2064 1420 m.0p65b
2318 1421 m.03jr46
2932 1422 m.0294zg
3262 1423 m.01kjr0
3339 1424 m.029t7x
3676 1425 m.027jhb
6440 1426 m.01vfqh
26729 1427 m.02jfst
27846 1428 m.02w3fs
37240 1429 m.064q5v
49932 1430 m.06g77c
59731 1431 m.03hhlg3
68536 1432 m.083txp
77658 1433 m.012nmz
30 1434 m.03mlz9
837 1435 m.03209l
838 1436 m.07tj4c
26388 1437 m.02p_cdb
785 1438 m.060r16
2188 1439 m.032yft
3081 1440 m.0fg04
3798 1441 m.02tktw
1020 1442 m.050r7y
2052 1443 m.06977k
3988 1444 m.0crrc8
8132 1445 m.0gpsf3
35836 1446 m.06fpsx
45950 1447 m.0bhwhj
46976 1448 m.0bm2nq
54503 1449 m.0fz3b1
60756 1450 m.026mfbr
76251 1451 m.05f4_n0
281 1452 m.016z84
801 1453 m.02862zk
1268 1454 m.05bnv1
1873 1455 m.05sjt9
2071 1456 m.03cffvv
2333 1457 m.0170xl
2390 1458 m.06tydt
3100 1459 m.0f_jd3
3148 1460 m.083shs
3453 1461 m.02rllws
3831 1462 m.0b098_
3865 1463 m.08q72t
3901 1464 m.06d510
3969 1465 m.02rtf4
936 1466 m.0gt1k
4083 1467 m.0779kb
4246 1468 m.05vxdh
4586 1469 m.04x4pl
4599 1470 m.02q1njr
4616 1471 m.055yv7
4623 1472 m.032xt8
902 1473 m.0dnw1
1147 1474 m.037q31
1188 1475 m.02n9bh
1595 1476 m.0bdj28
1945 1477 m.0bmhn
2398 1478 m.0ktx_
3095 1479 m.0bykpk
3204 1480 m.012626
1081 1481 m.01k5y0
1297 1482 m.02f_gc
1834 1483 m.068h4t
2572 1484 m.023m3f
2611 1485 m.0fwhxl
2690 1486 m.05dptj
2708 1487 m.0df3v_
1037 1488 m.031qr5
1429 1489 m.07yhfx
1597 1490 m.0127ps
1687 1491 m.04sntd
1754 1492 m.04bpzh
2058 1493 m.01510v
2539 1494 m.03s5lz
2561 1495 m.094zrc
3020 1496 m.0pj5t
256 1497 m.04jnxl
43 1498 m.016z30
1408 1499 m.050r1z
4 1500 m.03vny7
60 1501 m.0d2c_d
254 1502 m.06wmyc
412 1503 m.0f858v
421 1504 m.0kvgrv
575 1505 m.04hjd4
2843 1506 m.03_wh5
3000 1507 m.0652f
3677 1508 m.0192hw
6791 1509 m.03w8b7
7099 1510 m.0n05v
77455 1511 m.09tmq89
369 1512 m.03vyw8
523 1513 m.088rwz
1120 1514 m.0170th
1228 1515 m.06cm5
1594 1516 m.02cky7
1674 1517 m.0llcx
1960 1518 m.0ywrc
2069 1519 m.01k61l
2238 1520 m.015q_8
2283 1521 m.04q1s3t
2303 1522 m.0j_t1
2702 1523 m.03sxd2
2819 1524 m.02dcrt
2870 1525 m.026s_ky
549 1526 m.01r7nl
1279 1527 m.06_nny
1535 1528 m.04ctwyf
1554 1529 m.02tgd2
1684 1530 m.0bsl5lg
2439 1531 m.0170yd
2604 1532 m.04svqw2
2682 1533 m.08l918
1734 1534 m.05pn9p
4308 1535 m.011yxg
7022 1536 m.01sby_
7347 1537 m.02kvpf
8012 1538 m.0381_9
8327 1539 m.02k35x
8575 1540 m.0c34fy
8910 1541 m.040_lv
26662 1542 m.02gs6r
27317 1543 m.02ssvp
27604 1544 m.0804nt
27722 1545 m.04zvh8
27731 1546 m.033mlr
27772 1547 m.06gkgy
30793 1548 m.04pk1f
30894 1549 m.04tchc
31437 1550 m.047h7f
31658 1551 m.0b60sq
33896 1552 m.06cm6h
37729 1553 m.050xxm
39183 1554 m.05hjnw
40629 1555 m.072zl1
42728 1556 m.0907zk
54259 1557 m.09fqgj
56152 1558 m.0d4htf
56757 1559 m.0ds11z
57368 1560 m.02vnmg1
59615 1561 m.04mcw4
741 1562 m.01kzd_v
2459 1563 m.07bw7
7373 1564 m.0dc_ms
2273 1565 m.02gpkt
59784 1566 m.09146g
77561 1567 m.05qbckf
81229 1568 m.09v6jyh
102125 1569 m.0bc1yhb
3420 1570 m.015wmg
80729 1571 m.07k5xwq
1237 1572 m.017yv4
4161 1573 m.0jv6b
8983 1574 m.040b5k
33004 1575 m.03wjm2
901 1576 m.02dq6z
1269 1577 m.03c77z
3132 1578 m.0kv5tv
3526 1579 m.047nfz
4401 1580 m.013qbq
4664 1581 m.05f7n8x
4802 1582 m.03rf3z
5299 1583 m.027qgy
6357 1584 m.01ltpw
6970 1585 m.015_1c
7227 1586 m.08g351
365 1587 m.05n1yj
1176 1588 m.036p2_
1218 1589 m.02b63c
1245 1590 m.0ff4w
1344 1591 m.016y_v
1529 1592 m.04jvls
1635 1593 m.0kvgxk
2505 1594 m.04wzkz
2527 1595 m.02cp5f
2624 1596 m.027m1_
2630 1597 m.0czzsg
2925 1598 m.02qdqrf
3223 1599 m.05j038
3265 1600 m.02rw0h
4500 1601 m.0257s3
6387 1602 m.03dq2m
6985 1603 m.02bvbs
6987 1604 m.017f6j
7044 1605 m.01kqq7
7265 1606 m.02wtp6
7981 1607 m.0233bn
8670 1608 m.04w2fv
8732 1609 m.01_x9p
25940 1610 m.0662rd
26150 1611 m.04_bvj
26359 1612 m.03nzcx
26585 1613 m.0mb8c
48142 1614 m.07z6xs
870 1615 m.072564
1503 1616 m.0b0102
1920 1617 m.01738w
2053 1618 m.03qflm
3981 1619 m.055stg
4446 1620 m.02_qt
4887 1621 m.02np6r
4980 1622 m.01lq3x
4990 1623 m.030001
5152 1624 m.03z106
321 1625 m.0260n18
1431 1626 m.08vw2f
6763 1627 m.05pc3g
7360 1628 m.02my7z
61024 1629 m.02825nf
180 1630 m.01jc1h
1779 1631 m.04rncw
2528 1632 m.0fb2ky
1339 1633 m.01xq8v
3185 1634 m.060__7
3298 1635 m.03fr7b
3594 1636 m.050jdw
3795 1637 m.02qptl0
3916 1638 m.023gxx
3992 1639 m.02g0rt
4019 1640 m.04t46v
4034 1641 m.09cr8
4239 1642 m.0n_hp
917 1643 m.096vm7
1024 1644 m.0k5jp
1031 1645 m.01_1pv
1919 1646 m.02rmhgg
2059 1647 m.06y611
2083 1648 m.04904n
2084 1649 m.03s44q
2687 1650 m.05sxr_
2709 1651 m.05353r
2642 1652 m.042g97
2717 1653 m.02x8fs
4128 1654 m.031ssn
4563 1655 m.02g053
6750 1656 m.02drxn
4310 1657 m.0pc62
5945 1658 m.01h18v
8529 1659 m.0322yj
30812 1660 m.049xgc
33660 1661 m.050gkf
456 1662 m.05gh96
1411 1663 m.0prh7
3037 1664 m.0fpj3cw
3198 1665 m.02p355l
3363 1666 m.0hv8w
177 1667 m.04xdbd
181 1668 m.0344xk
250 1669 m.040ntm
2479 1670 m.02vwt8v
6163 1671 m.0f3k1s
6339 1672 m.01r9zb
6552 1673 m.02yy9r
6708 1674 m.0bys_y
6890 1675 m.01j1rb
7365 1676 m.0b5yzp
7445 1677 m.02lk42
27721 1678 m.04h4c9
27878 1679 m.059t_2
30707 1680 m.04q827
30810 1681 m.043t8t
33166 1682 m.05sy_5
34437 1683 m.0651nl
36527 1684 m.07c6yg
38886 1685 m.05q_dw
41285 1686 m.06gjk9
41527 1687 m.08hppl
44694 1688 m.0cvkv5
44761 1689 m.080mgl
44974 1690 m.0c7tp5
45880 1691 m.07yvsn
1125 1692 m.05r1bb
1479 1693 m.05b_fl
1959 1694 m.0mcl0
2616 1695 m.035_2h
5291 1696 m.019npw
3761 1697 m.0785tk
4902 1698 m.0dqvh3
27402 1699 m.0c_sb_
56563 1700 m.02z6bkp
58992 1701 m.03c0_5p
61240 1702 m.04nlb94
68848 1703 m.02q8ms8
71500 1704 m.02q9zc1
79274 1705 m.0bbxwx5
80219 1706 m.02q7yfq
1441 1707 m.028f12
3078 1708 m.04vfh1
5577 1709 m.04wfsb
8873 1710 m.03q8xj
8973 1711 m.040rmy
36535 1712 m.066klk
1093 1713 m.02vnh1
2915 1714 m.02q4rf
5669 1715 m.012jfb
6122 1716 m.0dd5xy
8131 1717 m.04j2m8r
52973 1718 m.0bvn25
1348 1719 m.0l507
2518 1720 m.02mh4b
2581 1721 m.06ksnc
2648 1722 m.0jqzt
2688 1723 m.0779m1
2723 1724 m.01r6s5
3004 1725 m.09z8d1
3016 1726 m.02mrcx
3219 1727 m.05p0r3
3564 1728 m.02wgbb
4142 1729 m.09w_x_
4327 1730 m.07rtf
4509 1731 m.0b18vc
852 1732 m.01h0_h
383 1733 m.08mg_b
4641 1734 m.01n30p
27369 1735 m.0b4rzj
69685 1736 m.0fwr35
3695 1737 m.0fx18n
5120 1738 m.015qn2
1333 1739 m.01s9vc
848 1740 m.08sytx
1955 1741 m.0p_th
2846 1742 m.02hm13
5377 1743 m.0bpx1k
64575 1744 m.03cvvlg
171 1745 m.061dj0
581 1746 m.06k1j_
2837 1747 m.07_czc
3448 1748 m.016kxf
4014 1749 m.05v38p
4216 1750 m.04x4rr
4936 1751 m.02zk08
5791 1752 m.02jxrw
674 1753 m.066z5r
762 1754 m.01r97z
2108 1755 m.04066p
2126 1756 m.05b2dn
2334 1757 m.06sfk6
2605 1758 m.01pgrh
2100 1759 m.01xvjb
2151 1760 m.025sq9n
2349 1761 m.016ks5
3451 1762 m.0j90s
3882 1763 m.039rsv
4029 1764 m.0660qx
4168 1765 m.056p3k
4535 1766 m.0g99cw
4605 1767 m.069qyv
46 1768 m.05rw58
186 1769 m.033t6r
3158 1770 m.03bxb6
4857 1771 m.027ct7c
5174 1772 m.0djwx50
5747 1773 m.01znj1
7482 1774 m.02rzb
8340 1775 m.05q08x
2015 1776 m.051s4m
2070 1777 m.0sxhp
2183 1778 m.075cph
249 1779 m.027q85
1654 1780 m.097j2g
2043 1781 m.012qf4
2090 1782 m.01cm8w
2143 1783 m.03q5db
2173 1784 m.04_c19
2253 1785 m.02g_hn
2453 1786 m.06syb7
2872 1787 m.01l63z
3153 1788 m.01h0v1
4366 1789 m.0202hr
49272 1790 m.03r0g9
81847 1791 m.02xbyr
91542 1792 m.0dlngsd
91658 1793 m.0dgq_kn
97913 1794 m.0cc97st
98809 1795 m.0ndwt2w
1946 1796 m.0gysrn1
3259 1797 m.034bm_
3512 1798 m.08rr9b
2340 1799 m.035bcl
3033 1800 m.0j_nw
1347 1801 m.08ll52
3264 1802 m.01cbx
2413 1803 m.0hqdd
6054 1804 m.0cm_wj
2297 1805 m.032zq6
3386 1806 m.09sr0
5265 1807 m.04c13q
5303 1808 m.017yj_
6270 1809 m.01ktkd
7367 1810 m.0dnvn3
39444 1811 m.07g_0c
40148 1812 m.07jc4b
40581 1813 m.08vyhc
44195 1814 m.06__m6
53956 1815 m.02q04hn
55255 1816 m.02rdvz1
55269 1817 m.0fy9wm
57669 1818 m.02pjc1h
40819 1819 m.05jzt3
328 1820 m.034fg8
436 1821 m.07nnp_
695 1822 m.06sw7t
731 1823 m.09m6px
990 1824 m.0bmjx4
1075 1825 m.0czd4r1
1295 1826 m.0kvgnq
1483 1827 m.06kl78
1605 1828 m.09bpft
27839 1829 m.04xx35
303 1830 m.037c_d
1900 1831 m.03pnwz
2141 1832 m.03vp54
2409 1833 m.0135_9
2431 1834 m.04kkz8
95167 1835 m.0407yfx
2722 1836 m.044sv0
2836 1837 m.0gp_gh
1994 1838 m.0h21v2
2366 1839 m.048rn
2634 1840 m.01ln7_
2644 1841 m.04193s
2651 1842 m.094d7k
2654 1843 m.03qpr2
2922 1844 m.08w0v1
3074 1845 m.02_hht
3576 1846 m.0c01vd9
3681 1847 m.028_x9
3785 1848 m.01pj_5
2747 1849 m.01w1ll
7451 1850 m.02xtxw
93510 1851 m.0bq8tmw
1076 1852 m.064r9j
2186 1853 m.01mr29
4361 1854 m.0k4p0
6460 1855 m.0bh75n
7254 1856 m.02bg55
45447 1857 m.065dc4
1442 1858 m.05g8f8
637 1859 m.0dt1p_
1178 1860 m.05sjq
3307 1861 m.0jq9t
3723 1862 m.0prhz
50872 1863 m.03x7hd
86882 1864 m.0bs5vty
89 1865 m.063dp0
516 1866 m.01sr58
3160 1867 m.01hqhm
3752 1868 m.04b7hj
4448 1869 m.01tvvm
4734 1870 m.0prrm
64993 1871 m.0fj4vg
782 1872 m.07dvy7
1405 1873 m.05873x
1438 1874 m.024y_s
1457 1875 m.0125z1
1459 1876 m.08sz9r
1556 1877 m.0419kt
1562 1878 m.01hqk
2159 1879 m.049y31
3934 1880 m.03l3f7
4403 1881 m.0dl48h
6910 1882 m.0dqg88
31696 1883 m.04hk0w
56921 1884 m.02pxt14
61160 1885 m.0cpllql
78637 1886 m.02qydsh
81932 1887 m.047d21r
94677 1888 m.0g9z_32
700 1889 m.03sph5
1397 1890 m.04_2tf
3350 1891 m.05mmgd
7090 1892 m.01v5rj
41569 1893 m.02dr9j
41571 1894 m.0drnwh
2067 1895 m.0glbqt
2467 1896 m.0f4m2z
2840 1897 m.04cyvf
3355 1898 m.025_5c
4223 1899 m.020y73
4743 1900 m.0dsxdc
5479 1901 m.0bw20
5933 1902 m.06dsvv
8901 1903 m.0fgzq8
47610 1904 m.07nt8p
77191 1905 m.07yjndt
91976 1906 m.0gwys7m
94780 1907 m.0g5qs2k
94864 1908 m.0gd0c7x
95207 1909 m.0gj8nq2
947 1910 m.0jz71
1719 1911 m.02r858_
2024 1912 m.0bght1
2252 1913 m.04dly_
1934 1914 m.04d_mvd
2344 1915 m.016kn6
2902 1916 m.06lyg6
2903 1917 m.06lyjp
176 1918 m.067g4b
1096 1919 m.0bcp9b
1251 1920 m.01v74p
4424 1921 m.026q18b
1797 1922 m.092cdq
2371 1923 m.07h4yp
3552 1924 m.01fxw4
4322 1925 m.058sm0
8827 1926 m.08skw4
26133 1927 m.0swhj
27373 1928 m.03cy71
60487 1929 m.013z3n
6297 1930 m.0dq626
41573 1931 m.05n1pq
45720 1932 m.0cbv4g
2231 1933 m.03qbfb
2596 1934 m.01915h
5956 1935 m.019vhk
37731 1936 m.079s_7
52606 1937 m.026w35v
55282 1938 m.0gy30w
58803 1939 m.02qczf7
59721 1940 m.02x2ssn
60857 1941 m.0crygn
4823 1942 m.054cvh
7092 1943 m.026tx_y
49286 1944 m.0830vk
68099 1945 m.0h0_r_h
70293 1946 m.0416y94
73290 1947 m.04g2tdb
3581 1948 m.07rhyj
4776 1949 m.01718w
2093 1950 m.02sdp4
2985 1951 m.0299hs
3401 1952 m.0btswm
3758 1953 m.0285v4p
166 1954 m.03w0kv
2089 1955 m.01jjb4
3275 1956 m.02kp5p
3786 1957 m.03b1n2
5833 1958 m.02qfs0
6003 1959 m.03s6l2
6290 1960 m.01ss20
7802 1961 m.04df4v
8781 1962 m.03shpq
8798 1963 m.03f7nt
60684 1964 m.0czyxs
82459 1965 m.0b73_1d
85414 1966 m.0b6lqyd
23 1967 m.0946bb
347 1968 m.03glth
482 1969 m.030xp1
2942 1970 m.016kz1
3039 1971 m.02l11z
3104 1972 m.047ytl
1801 1973 m.0d61px
2567 1974 m.02_1sj
6067 1975 m.04xzt0
7173 1976 m.02nt3d
7325 1977 m.02ntb8
45726 1978 m.08lwpy
188 1979 m.070pcg
373 1980 m.07lyw_
2538 1981 m.04_17wp
4217 1982 m.0bfbg1
5385 1983 m.03qtlx
6269 1984 m.097qky
6930 1985 m.0bfl_6j
999 1986 m.05828j
1414 1987 m.0c492j
193 1988 m.0n83s
1777 1989 m.02bhsc
2423 1990 m.048f00
3358 1991 m.072dn5
5971 1992 m.0564x
248 1993 m.04wdyj
1027 1994 m.01msrb
2670 1995 m.0g5w26f
6385 1996 m.017zss
58293 1997 m.0bqvqq
125 1998 m.0mdlf
205 1999 m.03x_yfl
1171 2000 m.03p2xc
1392 2001 m.04f46y
2109 2002 m.018f9n
2598 2003 m.04z92b
3108 2004 m.016z43
4958 2005 m.036n50
52241 2006 m.0gm2_0
52952 2007 m.0280061
55118 2008 m.0dl9_4
55276 2009 m.0fh694
62374 2010 m.02q0k7v
3300 2011 m.02gjpk
8644 2012 m.02qkwl
62956 2013 m.02wwhrp
68358 2014 m.08phg9
87222 2015 m.06ztvyx
87306 2016 m.0bwfwpj
87430 2017 m.0bh8yn3
88140 2018 m.0cc846d
90603 2019 m.0h51wq9
90746 2020 m.02rb84n
5782 2021 m.02qbwkw
2745 2022 m.02ll45
4783 2023 m.0gh664
5090 2024 m.08h5jf
5601 2025 m.0ktrx
7091 2026 m.03z9gq
126 2027 m.08jc0x
512 2028 m.0fs0m9
558 2029 m.04njrl
2162 2030 m.08jblf
3439 2031 m.06qhyd
3440 2032 m.06t_bd
3997 2033 m.028xm3
4133 2034 m.08mszt
4240 2035 m.08dhvf
267 2036 m.059vwy
2335 2037 m.01x_hw
3254 2038 m.01342x
7318 2039 m.01br2w
78703 2040 m.05sqdjb
507 2041 m.09l98n
1702 2042 m.04vcfx
3156 2043 m.0bv8h2
4254 2044 m.07n9lm
6183 2045 m.01bjbk
6373 2046 m.01jft4
6535 2047 m.029lg9
7317 2048 m.02b5wk
7352 2049 m.0g9wv5
8530 2050 m.05dj6d
27482 2051 m.03q7kk
32031 2052 m.03mh94
42004 2053 m.093l8p
52722 2054 m.0340hj
53121 2055 m.03nfnx
81564 2056 m.05229c_
1340 2057 m.0jq4r
1884 2058 m.0f8j13
2905 2059 m.018lr7
3030 2060 m.01tch8
4298 2061 m.06brld
5464 2062 m.01y9r2
697 2063 m.01pzf8
67087 2064 m.03ynwqj
72737 2065 m.0fs9vc
216 2066 m.036z1n
3484 2067 m.0431h1
5219 2068 m.0401sg
5283 2069 m.048hvr
6283 2070 m.01_t5f
30825 2071 m.03tps5
45081 2072 m.07f_7h
47099 2073 m.06rhz7
52319 2074 m.09j56d
67734 2075 m.03c7twt
599 2076 m.0k5k1
1928 2077 m.07b506
211 2078 m.02pq1yv
324 2079 m.06zt03h
331 2080 m.03bxnf
681 2081 m.052q0p
1643 2082 m.01242_
1810 2083 m.02q7fl9
1883 2084 m.02v8kmz
2805 2085 m.040d3x
5009 2086 m.01719t
5507 2087 m.025n07
928 2088 m.04mzf8
952 2089 m.04954r
1693 2090 m.0260bz
3504 2091 m.04j13sx
4427 2092 m.026gyn_
4545 2093 m.036z53
65612 2094 m.04h49w
6254 2095 m.0gnrf
6350 2096 m.012x63
6452 2097 m.0cpbxf
7064 2098 m.04k1hd
7132 2099 m.0j_v8
7840 2100 m.0g7xmq
8336 2101 m.0bbd7r
8341 2102 m.02y5fm
8401 2103 m.0g57sd
8492 2104 m.04dfrh
8542 2105 m.02vvj1
8695 2106 m.09h_3d
8712 2107 m.08cqcr
31260 2108 m.037dfm
42197 2109 m.083gcx
51638 2110 m.04wxsb
51678 2111 m.025scjj
45 2112 m.01pvl7
532 2113 m.01r11f
633 2114 m.08yzzb
798 2115 m.03phtz
1911 2116 m.07j_qm
2145 2117 m.02bg6w
2384 2118 m.02rfs1
1717 2119 m.02v5_g
3244 2120 m.0pv2t
4639 2121 m.01pgr3
5222 2122 m.05prcg
5505 2123 m.03q_rz
6169 2124 m.02px3mk
6170 2125 m.01608r
6873 2126 m.05fgt1
7154 2127 m.03ljzq
8984 2128 m.0418wg
32598 2129 m.052f6t
33493 2130 m.0fdv3
33495 2131 m.05spvb
4873 2132 m.01kg44
6565 2133 m.0298n7
78039 2134 m.093d8j0
89804 2135 m.0gg5qcw
97936 2136 m.0gy7bj4
3617 2137 m.04cppj
4369 2138 m.0ct2tf5
92420 2139 m.0h95zbp
3196 2140 m.014knw
577 2141 m.0c19wn
616 2142 m.01ydq5
835 2143 m.03nfc4
980 2144 m.03cxzkt
1005 2145 m.079ntq
662 2146 m.02thnm
839 2147 m.03kysk
290 2148 m.02qxd_l
97 2149 m.02hhfl
3019 2150 m.01qncf
3735 2151 m.015qsq
7076 2152 m.027ygy
7484 2153 m.091w4_
8207 2154 m.02pj4ds
34542 2155 m.077x3n
38304 2156 m.080gr7
214 2157 m.09fnd1
3629 2158 m.0jsfp
